power,Day,Time_of_Day,Location,Date
-96.444,5,2,2,12/21/24
-94.96,6,3,2,12/22/24
-97.468,6,0,2,12/22/24
-95.913,6,1,2,12/22/24
-95.716,0,3,2,12/23/24
-89.569,0,0,2,12/23/24
-95.28,0,1,2,12/23/24
-94.672,1,3,2,12/24/24
-96.18,1,0,2,12/24/24
-95.823,1,2,2,12/24/24
-95.19,2,3,2,12/25/24
-94.531,2,0,2,12/25/24
-95.981,2,1,2,12/25/24
-95.876,2,2,2,12/25/24
-97.303,3,0,2,12/26/24
-91.557,2,0,2,01/15/25
-93.761,2,1,2,01/15/25
-95.759,2,2,2,01/15/25
-87.872,3,0,2,01/16/25
-95.754,3,1,2,01/16/25
-97.44,3,2,2,01/16/25
-96.567,4,0,2,01/17/25
-94.534,4,1,2,01/17/25
-96.186,4,2,2,01/17/25
-95.968,5,1,2,01/18/25
-95.964,5,2,2,01/18/25
-96.539,6,3,2,01/19/25
-94.661,6,0,2,01/19/25
-96.598,6,2,2,01/19/25
-96.713,0,3,2,01/20/25
-94.765,0,0,2,01/20/25
-94.787,0,1,2,01/20/25
-96.928,1,3,2,01/21/25
-92.631,1,0,2,01/21/25
-95.661,1,1,2,01/21/25
-95.56,1,2,2,01/21/25
-95.175,2,0,2,01/22/25
-95.014,2,1,2,01/22/25
-94.568,2,2,2,01/22/25
-96.462,3,3,2,01/23/25
-93.379,3,1,2,01/23/25
-97.111,3,2,2,01/23/25
-96.351,4,3,2,01/24/25
-95.542,4,0,2,01/24/25
-96.435,4,1,2,01/24/25
-97.63,5,3,2,01/25/25
-96.703,5,0,2,01/25/25
-97.934,5,1,2,01/25/25
-96.512,5,2,2,01/25/25
-95.33,6,0,2,01/26/25
-95.859,6,1,2,01/26/25
-95.335,6,2,2,01/26/25
-96.222,0,3,2,01/27/25
-73.101,0,1,2,01/27/25
-96.562,0,2,2,01/27/25
-97.682,1,3,2,01/28/25
-92.566,1,0,2,01/28/25
-96.336,1,1,2,01/28/25
-87.806,2,3,2,01/29/25
-94.378,2,0,2,01/29/25
-86.294,2,1,2,01/29/25
-96.506,2,2,2,01/29/25
-93.077,3,3,2,01/30/25
-90.671,3,1,2,01/30/25
-94.62,3,2,2,01/30/25
-87.115,4,3,2,01/31/25
-96.855,4,0,2,01/31/25
-89.77,4,2,2,01/31/25
-97.124,5,3,2,02/01/25
-87.663,5,0,2,02/01/25
-80.594,5,1,2,02/01/25
-91.793,6,3,2,02/02/25
-90.249,6,1,2,02/02/25
-95.131,6,2,2,02/02/25
-87.101,0,3,2,02/03/25
-93.212,0,1,2,02/03/25
-93.171,0,2,2,02/03/25
-98.087,1,3,2,02/04/25
-95.089,1,0,2,02/04/25
-83.605,1,1,2,02/04/25
-85.171,2,3,2,02/05/25
-94.953,2,0,2,02/05/25
-94.129,2,1,2,02/05/25
-96.468,2,2,2,02/05/25
-96.282,3,0,2,02/06/25
-93.368,3,1,2,02/06/25
-95.883,3,2,2,02/06/25
-81.299,4,3,2,02/07/25
-96.259,4,0,2,02/07/25
-88.658,4,2,2,02/07/25
-90.227,5,3,2,02/08/25
-96.538,5,0,2,02/08/25
-94.287,5,1,2,02/08/25
-95.791,5,2,2,02/08/25
-96.62,6,0,2,02/09/25
-88.648,6,1,2,02/09/25
-96.106,6,2,2,02/09/25
-92.162,0,3,2,02/10/25
-84.383,0,0,2,02/10/25
-95.856,0,2,2,02/10/25
-96.234,1,3,2,02/11/25
-84.187,1,0,2,02/11/25
-84.38,1,1,2,02/11/25
-97.448,2,3,2,02/12/25
-91.234,2,0,2,02/12/25
-95.315,2,1,2,02/12/25
-95.779,2,2,2,02/12/25
-96.399,3,3,2,02/13/25
-102.788,6,1,3,11/26/23
-104.228,6,2,3,11/26/23
-99.225,0,3,3,11/27/23
-93.652,0,0,3,11/27/23
-100.663,0,1,3,11/27/23
-97.803,0,2,3,11/27/23
-103.316,1,3,3,11/28/23
-93.305,1,0,3,11/28/23
-103.74,2,3,3,11/29/23
-101.391,2,0,3,11/29/23
-100.897,2,1,3,11/29/23
-96.648,2,2,3,11/29/23
-104.139,3,3,3,11/30/23
-100.386,3,1,3,11/30/23
-101.979,3,2,3,11/30/23
-95.801,4,3,3,12/01/23
-96.4,4,0,3,12/01/23
-97.357,4,1,3,12/01/23
-91.286,4,2,3,12/01/23
-101.879,5,0,3,12/02/23
-101.511,5,1,3,12/02/23
-101.0,5,2,3,12/02/23
-99.16,1,1,3,12/12/23
-101.675,1,2,3,12/12/23
-102.587,2,3,3,12/13/23
-101.33,2,0,3,12/13/23
-98.678,2,1,3,12/13/23
-103.779,2,2,3,12/13/23
-94.547,3,3,3,12/14/23
-99.216,3,1,3,12/14/23
-97.26,3,2,3,12/14/23
-100.801,4,3,3,12/15/23
-101.214,4,0,3,12/15/23
-102.155,4,2,3,12/15/23
-100.519,5,0,3,12/16/23
-100.612,5,1,3,12/16/23
-99.355,5,2,3,12/16/23
-103.693,6,3,3,12/17/23
-100.187,6,1,3,12/17/23
-102.812,0,3,3,12/18/23
-99.084,0,0,3,12/18/23
-97.13,0,1,3,12/18/23
-102.445,0,2,3,12/18/23
-98.76,1,3,3,12/19/23
-99.337,1,0,3,12/19/23
-101.535,1,2,3,12/19/23
-101.711,2,3,3,12/20/23
-101.797,2,0,3,12/20/23
-96.106,2,1,3,12/20/23
-102.395,3,3,3,12/21/23
-101.781,3,0,3,12/21/23
-101.714,3,2,3,12/21/23
-102.399,4,3,3,12/22/23
-89.751,4,0,3,12/22/23
-99.465,4,1,3,12/22/23
-103.205,5,3,3,12/23/23
-102.317,5,0,3,12/23/23
-99.354,5,1,3,12/23/23
-103.694,5,2,3,12/23/23
-100.177,6,3,3,12/24/23
-100.466,6,0,3,12/24/23
-100.733,6,2,3,12/24/23
-103.324,0,3,3,12/25/23
-102.579,0,0,3,12/25/23
-102.57,0,1,3,12/25/23
-101.32,0,2,3,12/25/23
-103.429,1,3,3,12/26/23
-102.044,1,1,3,12/26/23
-102.13,1,2,3,12/26/23
-98.99,2,3,3,12/27/23
-100.929,2,0,3,12/27/23
-89.058,2,1,3,12/27/23
-100.386,2,2,3,12/27/23
-98.988,3,0,3,12/28/23
-98.253,3,1,3,12/28/23
-98.007,3,2,3,12/28/23
-97.079,4,3,3,12/29/23
-101.876,4,0,3,12/29/23
-101.893,4,2,3,12/29/23
-102.736,5,3,3,12/30/23
-100.601,5,0,3,12/30/23
-93.319,5,1,3,12/30/23
-100.406,5,2,3,12/30/23
-102.912,6,3,3,12/31/23
-101.436,6,0,3,12/31/23
-91.962,6,2,3,12/31/23
-99.832,0,3,3,01/01/24
-101.602,0,2,3,01/01/24
-98.546,1,0,3,01/02/24
-99.311,1,1,3,01/02/24
-102.707,2,3,3,01/03/24
-101.745,2,0,3,01/03/24
-101.174,2,2,3,01/03/24
-103.065,3,3,3,01/04/24
-95.876,3,0,3,01/04/24
-99.733,3,2,3,01/04/24
-101.396,4,3,3,01/05/24
-92.2,4,0,3,01/05/24
-98.665,4,1,3,01/05/24
-102.742,5,3,3,01/06/24
-102.189,5,1,3,01/06/24
-102.486,5,2,3,01/06/24
-103.638,6,3,3,01/07/24
-103.138,6,0,3,01/07/24
-102.887,6,1,3,01/07/24
-101.659,0,3,3,01/08/24
-100.74,0,0,3,01/08/24
-100.288,0,1,3,01/08/24
-100.716,0,2,3,01/08/24
-101.088,1,3,3,01/09/24
-97.179,1,0,3,01/09/24
-96.234,1,1,3,01/09/24
-103.058,2,3,3,01/10/24
-103.685,2,0,3,01/10/24
-97.617,2,1,3,01/10/24
-98.366,2,2,3,01/10/24
-95.567,3,3,3,01/11/24
-96.39,3,0,3,01/11/24
-93.988,3,1,3,01/11/24
-103.72,4,3,3,01/12/24
-101.08,4,0,3,01/12/24
-99.691,4,1,3,01/12/24
-97.486,4,2,3,01/12/24
-103.711,5,3,3,01/13/24
-96.881,5,2,3,01/13/24
-103.23,6,0,3,01/14/24
-102.671,6,1,3,01/14/24
-102.877,6,2,3,01/14/24
-103.063,0,3,3,01/15/24
-102.285,0,1,3,01/15/24
-103.002,1,3,3,01/16/24
-98.686,1,0,3,01/16/24
-98.937,1,1,3,01/16/24
-101.826,1,2,3,01/16/24
-99.424,2,0,3,01/17/24
-101.288,2,1,3,01/17/24
-100.12,2,2,3,01/17/24
-100.566,3,3,3,01/18/24
-101.944,3,1,3,01/18/24
-97.734,3,2,3,01/18/24
-101.439,4,3,3,01/19/24
-101.653,4,0,3,01/19/24
-99.494,4,1,3,01/19/24
-103.752,5,3,3,01/20/24
-101.827,5,0,3,01/20/24
-99.899,5,2,3,01/20/24
-99.815,6,3,3,01/21/24
-98.958,6,1,3,01/21/24
-101.258,6,2,3,01/21/24
-100.38,0,3,3,01/22/24
-97.274,0,0,3,01/22/24
-101.395,0,2,3,01/22/24
-103.058,1,3,3,01/23/24
-99.337,1,0,3,01/23/24
-99.468,1,1,3,01/23/24
-101.07,1,2,3,01/23/24
-97.526,2,0,3,01/24/24
-97.647,2,1,3,01/24/24
-102.667,2,2,3,01/24/24
-102.915,3,3,3,01/25/24
-99.314,3,0,3,01/25/24
-103.565,3,2,3,01/25/24
-103.75,4,3,3,01/26/24
-99.806,4,1,3,01/26/24
-102.512,4,2,3,01/26/24
-99.847,5,0,3,01/27/24
-95.223,5,1,3,01/27/24
-98.382,5,2,3,01/27/24
-101.855,6,3,3,01/28/24
-96.868,6,1,3,01/28/24
-101.897,6,2,3,01/28/24
-104.271,0,3,3,01/29/24
-95.984,0,0,3,01/29/24
-97.007,0,1,3,01/29/24
-102.708,1,3,3,01/30/24
-101.93,1,0,3,01/30/24
-95.665,1,1,3,01/30/24
-102.466,1,2,3,01/30/24
-100.62,2,0,3,01/31/24
-99.727,2,1,3,01/31/24
-101.225,2,2,3,01/31/24
-102.119,3,3,3,02/01/24
-95.006,3,0,3,02/01/24
-102.745,3,2,3,02/01/24
-103.841,4,3,3,02/02/24
-102.578,4,0,3,02/02/24
-102.748,4,1,3,02/02/24
-103.632,5,0,3,02/03/24
-102.31,5,1,3,02/03/24
-103.111,5,2,3,02/03/24
-103.646,6,3,3,02/04/24
-103.313,6,0,3,02/04/24
-103.034,6,2,3,02/04/24
-102.845,0,3,3,02/05/24
-101.202,0,0,3,02/05/24
-100.778,0,1,3,02/05/24
-100.652,0,2,3,02/05/24
-102.358,1,0,3,02/06/24
-102.274,1,1,3,02/06/24
-101.995,1,2,3,02/06/24
-102.112,2,0,3,02/07/24
-101.709,2,2,3,02/07/24
-98.866,3,1,3,02/08/24
-103.363,3,2,3,02/08/24
-103.421,4,1,3,02/09/24
-101.951,4,2,3,02/09/24
-103.045,5,3,3,02/10/24
-100.422,5,1,3,02/10/24
-102.344,5,2,3,02/10/24
-102.185,6,3,3,02/11/24
-102.116,6,0,3,02/11/24
-103.174,6,1,3,02/11/24
-103.702,0,3,3,02/12/24
-102.132,0,0,3,02/12/24
-95.721,0,1,3,02/12/24
-102.251,0,2,3,02/12/24
-102.946,1,0,3,02/13/24
-102.06,1,1,3,02/13/24
-102.891,1,2,3,02/13/24
-103.935,2,3,3,02/14/24
-95.784,2,0,3,02/14/24
-103.079,2,2,3,02/14/24
-102.778,3,3,3,02/15/24
-100.294,3,0,3,02/15/24
-103.482,3,2,3,02/15/24
-102.059,4,1,3,02/16/24
-103.089,4,2,3,02/16/24
-97.456,5,3,3,02/17/24
-103.112,5,1,3,02/17/24
-96.484,5,2,3,02/17/24
-103.409,6,3,3,02/18/24
-101.988,6,1,3,02/18/24
-102.833,0,3,3,02/19/24
-103.011,0,0,3,02/19/24
-102.97,0,1,3,02/19/24
-96.781,0,2,3,02/19/24
-102.222,1,1,3,02/20/24
-99.442,1,2,3,02/20/24
-103.066,2,3,3,02/21/24
-100.467,2,0,3,02/21/24
-103.483,3,3,3,02/22/24
-102.51,3,0,3,02/22/24
-96.228,3,1,3,02/22/24
-103.258,3,2,3,02/22/24
-100.812,4,1,3,02/23/24
-102.033,5,3,3,02/24/24
-100.714,5,0,3,02/24/24
-102.333,5,1,3,02/24/24
-102.194,5,2,3,02/24/24
-102.333,6,0,3,02/25/24
-102.915,0,3,3,02/26/24
-94.247,0,0,3,02/26/24
-102.202,0,2,3,02/26/24
-101.434,1,3,3,02/27/24
-97.189,1,1,3,02/27/24
-101.575,1,2,3,02/27/24
-99.049,2,3,3,02/28/24
-100.535,2,1,3,02/28/24
-101.51,2,2,3,02/28/24
-102.209,3,0,3,02/29/24
-100.758,3,1,3,02/29/24
-101.674,4,3,3,03/01/24
-99.723,4,1,3,03/01/24
-102.965,4,2,3,03/01/24
-102.062,6,3,3,03/03/24
-102.543,6,1,3,03/03/24
-103.629,6,2,3,03/03/24
-97.808,0,0,3,03/04/24
-101.468,0,1,3,03/04/24
-102.897,0,2,3,03/04/24
-101.124,1,3,3,03/05/24
-99.735,1,0,3,03/05/24
-102.601,1,1,3,03/05/24
-103.468,2,3,3,03/06/24
-95.186,2,0,3,03/06/24
-98.68,2,1,3,03/06/24
-99.442,2,2,3,03/06/24
-103.097,3,3,3,03/07/24
-103.591,3,2,3,03/07/24
-101.637,4,3,3,03/08/24
-102.488,4,0,3,03/08/24
-96.014,4,1,3,03/08/24
-103.821,5,3,3,03/09/24
-101.508,5,1,3,03/09/24
-102.134,5,2,3,03/09/24
-101.658,6,0,3,03/10/24
-99.467,6,2,3,03/10/24
-103.601,0,3,3,03/11/24
-100.823,0,0,3,03/11/24
-101.098,0,2,3,03/11/24
-101.209,1,0,3,03/12/24
-93.089,1,1,3,03/12/24
-102.7,1,2,3,03/12/24
-102.186,2,1,3,03/13/24
-100.837,2,2,3,03/13/24
-103.66,3,3,3,03/14/24
-100.202,3,0,3,03/14/24
-99.237,3,1,3,03/14/24
-102.795,3,2,3,03/14/24
-102.386,4,0,3,03/15/24
-94.141,4,1,3,03/15/24
-98.324,4,2,3,03/15/24
-102.623,5,3,3,03/16/24
-101.641,5,0,3,03/16/24
-102.92,5,2,3,03/16/24
-102.831,6,3,3,03/17/24
-101.86,6,1,3,03/17/24
-103.353,6,2,3,03/17/24
-102.655,0,0,3,03/18/24
-96.888,0,1,3,03/18/24
-90.709,1,3,3,03/19/24
-100.545,1,1,3,03/19/24
-93.15,1,2,3,03/19/24
-101.448,2,3,3,03/20/24
-98.762,3,3,3,03/21/24
-101.493,3,0,3,03/21/24
-96.95,3,1,3,03/21/24
-96.399,3,2,3,03/21/24
-101.088,4,3,3,03/22/24
-96.692,4,1,3,03/22/24
-102.618,5,3,3,03/23/24
-101.568,5,0,3,03/23/24
-101.525,5,1,3,03/23/24
-103.437,6,3,3,03/24/24
-103.942,6,0,3,03/24/24
-100.628,6,1,3,03/24/24
-103.54,0,3,3,03/25/24
-102.779,1,3,3,03/26/24
-96.104,1,0,3,03/26/24
-103.257,1,1,3,03/26/24
-102.571,1,2,3,03/26/24
-101.368,2,0,3,03/27/24
-100.733,2,1,3,03/27/24
-101.478,2,2,3,03/27/24
-98.948,3,3,3,03/28/24
-94.291,3,0,3,03/28/24
-89.719,4,0,3,03/29/24
-102.139,4,2,3,03/29/24
-101.469,5,0,3,03/30/24
-95.354,5,1,3,03/30/24
-97.019,5,2,3,03/30/24
-101.926,6,3,3,03/31/24
-101.658,6,0,3,03/31/24
-101.658,0,3,3,04/01/24
-100.872,0,0,3,04/01/24
-97.961,0,1,3,04/01/24
-101.527,0,2,3,04/01/24
-99.505,1,0,3,04/02/24
-99.168,1,2,3,04/02/24
-99.328,2,3,3,04/03/24
-100.952,2,0,3,04/03/24
-101.729,2,2,3,04/03/24
-94.46,3,0,3,04/04/24
-100.873,3,2,3,04/04/24
-101.736,4,0,3,04/05/24
-100.026,4,1,3,04/05/24
-96.943,4,2,3,04/05/24
-102.101,5,3,3,04/06/24
-100.249,5,0,3,04/06/24
-101.498,5,1,3,04/06/24
-98.446,6,3,3,04/07/24
-96.577,6,0,3,04/07/24
-100.424,6,1,3,04/07/24
-95.67,6,2,3,04/07/24
-99.614,0,0,3,04/08/24
-94.332,0,1,3,04/08/24
-91.01,0,2,3,04/08/24
-97.124,1,3,3,04/09/24
-94.986,1,0,3,04/09/24
-94.33,1,1,3,04/09/24
-101.419,2,3,3,04/10/24
-95.211,2,0,3,04/10/24
-93.269,2,1,3,04/10/24
-95.88,2,2,3,04/10/24
-102.239,3,3,3,04/11/24
-96.598,3,1,3,04/11/24
-95.972,4,3,3,04/12/24
-97.731,4,0,3,04/12/24
-100.854,4,1,3,04/12/24
-97.703,4,2,3,04/12/24
-98.038,5,0,3,04/13/24
-96.541,5,1,3,04/13/24
-99.149,5,2,3,04/13/24
-103.33,6,3,3,04/14/24
-95.843,6,0,3,04/14/24
-99.844,6,2,3,04/14/24
-101.261,0,3,3,04/15/24
-100.964,0,0,3,04/15/24
-97.358,0,1,3,04/15/24
-96.846,0,2,3,04/15/24
-102.043,1,3,3,04/16/24
-93.573,1,1,3,04/16/24
-99.357,1,2,3,04/16/24
-102.468,2,3,3,04/17/24
-93.426,2,0,3,04/17/24
-94.403,2,1,3,04/17/24
-102.21,2,2,3,04/17/24
-97.533,3,0,3,04/18/24
-98.05,3,1,3,04/18/24
-102.843,3,2,3,04/18/24
-98.95,4,3,3,04/19/24
-97.686,4,2,3,04/19/24
-95.824,5,3,3,04/20/24
-94.965,5,0,3,04/20/24
-95.068,5,1,3,04/20/24
-95.861,5,2,3,04/20/24
-100.973,6,0,3,04/21/24
-97.191,6,1,3,04/21/24
-102.197,6,2,3,04/21/24
-100.991,0,3,3,04/22/24
-92.316,0,0,3,04/22/24
-99.307,0,2,3,04/22/24
-98.974,1,3,3,04/23/24
-96.424,1,0,3,04/23/24
-96.454,1,1,3,04/23/24
-103.585,1,2,3,04/23/24
-96.709,2,0,3,04/24/24
-89.396,2,1,3,04/24/24
-92.689,2,2,3,04/24/24
-102.024,3,3,3,04/25/24
-98.557,3,0,3,04/25/24
-94.255,3,2,3,04/25/24
-98.651,4,3,3,04/26/24
-88.781,4,0,3,04/26/24
-90.832,4,1,3,04/26/24
-97.347,4,2,3,04/26/24
-100.793,5,0,3,04/27/24
-99.78,5,1,3,04/27/24
-102.114,5,2,3,04/27/24
-98.829,6,3,3,04/28/24
-96.834,6,0,3,04/28/24
-98.369,6,2,3,04/28/24
-102.428,0,3,3,04/29/24
-98.876,0,0,3,04/29/24
-98.844,0,1,3,04/29/24
-99.852,0,2,3,04/29/24
-98.11,1,3,3,04/30/24
-90.553,1,1,3,04/30/24
-92.145,1,2,3,04/30/24
-99.438,2,3,3,05/01/24
-91.498,2,0,3,05/01/24
-96.638,2,1,3,05/01/24
-101.547,3,3,3,05/02/24
-95.881,3,0,3,05/02/24
-94.087,3,1,3,05/02/24
-99.274,3,2,3,05/02/24
-99.069,4,1,3,05/03/24
-86.119,4,2,3,05/03/24
-98.722,5,3,3,05/04/24
-96.608,5,0,3,05/04/24
-86.766,5,1,3,05/04/24
-101.279,6,3,3,05/05/24
-97.924,6,0,3,05/05/24
-100.743,6,1,3,05/05/24
-101.264,6,2,3,05/05/24
-103.713,0,3,3,05/06/24
-101.067,0,1,3,05/06/24
-101.951,0,2,3,05/06/24
-98.879,1,3,3,05/07/24
-96.141,1,0,3,05/07/24
-98.904,1,1,3,05/07/24
-100.825,2,3,3,05/08/24
-93.499,2,0,3,05/08/24
-91.657,2,1,3,05/08/24
-100.114,2,2,3,05/08/24
-102.784,3,3,3,05/09/24
-93.69,3,1,3,05/09/24
-101.966,3,2,3,05/09/24
-102.609,4,3,3,05/10/24
-94.458,4,0,3,05/10/24
-97.833,4,1,3,05/10/24
-102.927,4,2,3,05/10/24
-99.749,5,0,3,05/11/24
-101.316,5,1,3,05/11/24
-100.925,5,2,3,05/11/24
-101.589,6,3,3,05/12/24
-102.368,6,0,3,05/12/24
-100.356,6,2,3,05/12/24
-98.596,0,3,3,05/13/24
-101.562,0,0,3,05/13/24
-96.659,0,1,3,05/13/24
-101.411,0,2,3,05/13/24
-97.965,1,3,3,05/14/24
-91.256,1,1,3,05/14/24
-87.702,1,2,3,05/14/24
-99.284,2,3,3,05/15/24
-98.718,2,0,3,05/15/24
-100.324,2,1,3,05/15/24
-99.981,2,2,3,05/15/24
-97.865,3,0,3,05/16/24
-101.244,3,1,3,05/16/24
-103.028,3,2,3,05/16/24
-103.208,4,3,3,05/17/24
-97.159,4,0,3,05/17/24
-95.074,4,2,3,05/17/24
-98.544,5,0,3,05/18/24
-96.346,5,1,3,05/18/24
-103.332,6,3,3,05/19/24
-98.609,6,0,3,05/19/24
-101.527,6,1,3,05/19/24
-102.175,6,2,3,05/19/24
-103.002,0,3,3,05/20/24
-97.494,0,0,3,05/20/24
-102.339,0,2,3,05/20/24
-102.833,1,3,3,05/21/24
-89.602,1,0,3,05/21/24
-94.312,1,1,3,05/21/24
-101.795,1,2,3,05/21/24
-93.801,2,3,3,05/22/24
-86.573,2,1,3,05/22/24
-103.061,2,2,3,05/22/24
-102.363,3,3,3,05/23/24
-93.245,3,0,3,05/23/24
-94.698,3,1,3,05/23/24
-97.161,4,3,3,05/24/24
-97.65,4,0,3,05/24/24
-96.384,4,1,3,05/24/24
-98.882,4,2,3,05/24/24
-94.572,5,0,3,05/25/24
-102.207,5,2,3,05/25/24
-102.54,6,3,3,05/26/24
-102.313,6,0,3,05/26/24
-97.817,0,3,3,05/27/24
-96.834,0,0,3,05/27/24
-102.028,0,1,3,05/27/24
-98.236,0,2,3,05/27/24
-98.129,1,3,3,05/28/24
-92.303,1,1,3,05/28/24
-94.118,1,2,3,05/28/24
-99.353,2,3,3,05/29/24
-97.658,2,0,3,05/29/24
-100.462,2,1,3,05/29/24
-103.084,3,3,3,05/30/24
-91.178,3,0,3,05/30/24
-93.545,3,1,3,05/30/24
-102.084,3,2,3,05/30/24
-102.34,4,3,3,05/31/24
-88.908,4,0,3,05/31/24
-100.515,4,2,3,05/31/24
-102.234,5,3,3,06/01/24
-98.504,5,0,3,06/01/24
-96.526,5,1,3,06/01/24
-97.373,5,2,3,06/01/24
-102.839,6,0,3,06/02/24
-97.092,6,1,3,06/02/24
-102.332,6,2,3,06/02/24
-102.862,0,3,3,06/03/24
-89.269,0,0,3,06/03/24
-91.961,0,1,3,06/03/24
-103.446,1,3,3,06/04/24
-97.913,1,0,3,06/04/24
-98.64,1,1,3,06/04/24
-101.378,1,2,3,06/04/24
-94.577,2,3,3,06/05/24
-94.817,2,1,3,06/05/24
-98.519,2,2,3,06/05/24
-103.191,3,3,3,06/06/24
-102.234,3,0,3,06/06/24
-97.574,3,2,3,06/06/24
-103.365,4,3,3,06/07/24
-99.393,4,0,3,06/07/24
-89.141,4,1,3,06/07/24
-102.621,4,2,3,06/07/24
-103.099,5,3,3,06/08/24
-100.037,5,1,3,06/08/24
-96.794,5,2,3,06/08/24
-101.548,6,3,3,06/09/24
-100.374,6,0,3,06/09/24
-102.544,6,1,3,06/09/24
-103.323,0,3,3,06/10/24
-93.063,0,0,3,06/10/24
-89.713,0,1,3,06/10/24
-102.33,0,2,3,06/10/24
-103.682,1,3,3,06/11/24
-95.783,1,1,3,06/11/24
-93.931,1,2,3,06/11/24
-103.288,2,3,3,06/12/24
-98.973,2,0,3,06/12/24
-90.532,2,1,3,06/12/24
-103.691,2,2,3,06/12/24
-97.033,3,0,3,06/13/24
-93.969,3,1,3,06/13/24
-103.032,3,2,3,06/13/24
-102.924,4,3,3,06/14/24
-90.12,4,0,3,06/14/24
-91.195,4,2,3,06/14/24
-103.444,5,3,3,06/15/24
-101.455,5,0,3,06/15/24
-99.651,5,1,3,06/15/24
-103.198,5,2,3,06/15/24
-101.333,6,0,3,06/16/24
-99.71,6,1,3,06/16/24
-102.746,6,2,3,06/16/24
-103.209,0,3,3,06/17/24
-102.265,0,0,3,06/17/24
-98.085,0,1,3,06/17/24
-102.107,1,3,3,06/18/24
-100.745,1,0,3,06/18/24
-95.06,1,1,3,06/18/24
-95.55,1,2,3,06/18/24
-95.634,2,0,3,06/19/24
-96.451,2,1,3,06/19/24
-99.007,2,2,3,06/19/24
-102.413,3,3,3,06/20/24
-97.545,3,0,3,06/20/24
-102.316,3,1,3,06/20/24
-103.119,4,3,3,06/21/24
-101.341,4,0,3,06/21/24
-95.923,4,1,3,06/21/24
-100.993,4,2,3,06/21/24
-98.802,5,3,3,06/22/24
-102.06,5,0,3,06/22/24
-101.287,5,2,3,06/22/24
-103.602,6,3,3,06/23/24
-99.338,6,0,3,06/23/24
-98.013,6,1,3,06/23/24
-94.78,0,0,3,06/24/24
-102.13,0,1,3,06/24/24
-98.755,0,2,3,06/24/24
-103.582,1,3,3,06/25/24
-101.498,1,1,3,06/25/24
-94.798,1,2,3,06/25/24
-96.272,2,3,3,06/26/24
-94.287,2,0,3,06/26/24
-102.642,2,1,3,06/26/24
-103.278,3,3,3,06/27/24
-99.243,3,0,3,06/27/24
-83.754,3,1,3,06/27/24
-102.134,3,2,3,06/27/24
-102.52,4,3,3,06/28/24
-96.88,4,0,3,06/28/24
-101.303,4,2,3,06/28/24
-102.843,5,3,3,06/29/24
-95.365,5,0,3,06/29/24
-102.904,5,1,3,06/29/24
-102.8,5,2,3,06/29/24
-103.531,6,0,3,06/30/24
-102.381,6,1,3,06/30/24
-102.386,0,3,3,07/01/24
-100.377,0,0,3,07/01/24
-102.808,0,2,3,07/01/24
-102.414,1,3,3,07/02/24
-93.894,1,0,3,07/02/24
-98.549,1,1,3,07/02/24
-93.583,1,2,3,07/02/24
-98.547,2,0,3,07/03/24
-97.307,2,1,3,07/03/24
-102.875,2,2,3,07/03/24
-97.046,3,3,3,07/04/24
-101.342,3,0,3,07/04/24
-95.83,3,2,3,07/04/24
-96.838,4,0,3,07/05/24
-100.903,4,1,3,07/05/24
-103.184,4,2,3,07/05/24
-101.693,5,0,3,07/06/24
-103.368,5,1,3,07/06/24
-100.937,5,2,3,07/06/24
-101.998,6,0,3,07/07/24
-102.831,0,3,3,07/08/24
-101.58,0,0,3,07/08/24
-93.173,0,1,3,07/08/24
-102.129,1,3,3,07/09/24
-99.794,1,0,3,07/09/24
-97.243,1,1,3,07/09/24
-96.318,1,2,3,07/09/24
-101.805,2,3,3,07/10/24
-97.105,2,0,3,07/10/24
-97.38,2,2,3,07/10/24
-98.924,3,3,3,07/11/24
-94.332,3,0,3,07/11/24
-94.429,4,0,3,07/12/24
-99.98,4,1,3,07/12/24
-103.94,5,3,3,07/13/24
-102.943,5,0,3,07/13/24
-101.866,5,1,3,07/13/24
-102.908,5,2,3,07/13/24
-99.831,6,3,3,07/14/24
-102.006,6,1,3,07/14/24
-95.765,6,2,3,07/14/24
-95.096,0,0,3,07/15/24
-100.417,0,1,3,07/15/24
-98.254,1,3,3,07/16/24
-95.647,1,0,3,07/16/24
-95.92,1,1,3,07/16/24
-101.631,1,2,3,07/16/24
-100.103,2,3,3,07/17/24
-99.722,2,1,3,07/17/24
-94.052,2,2,3,07/17/24
-102.731,3,3,3,07/18/24
-99.786,3,0,3,07/18/24
-100.925,3,1,3,07/18/24
-97.288,4,3,3,07/19/24
-101.116,4,0,3,07/19/24
-101.373,4,1,3,07/19/24
-96.871,5,3,3,07/20/24
-103.328,5,0,3,07/20/24
-95.719,5,1,3,07/20/24
-96.356,5,2,3,07/20/24
-101.808,6,3,3,07/21/24
-97.953,6,1,3,07/21/24
-100.123,6,2,3,07/21/24
-99.684,0,3,3,07/22/24
-91.859,0,1,3,07/22/24
-101.513,0,2,3,07/22/24
-96.289,1,2,3,07/23/24
-101.828,2,3,3,07/24/24
-98.775,2,0,3,07/24/24
-101.098,2,1,3,07/24/24
-100.69,2,2,3,07/24/24
-102.189,3,3,3,07/25/24
-96.427,3,0,3,07/25/24
-99.401,3,2,3,07/25/24
-104.146,4,3,3,07/26/24
-101.269,4,0,3,07/26/24
